work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Analyst,Data Analysis,GBP,45000,55368.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,319000,319000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,206000,206000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,215000,215000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,142000,142000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,266000,266000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,167000,167000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,140130,140130.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,84870,84870.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,178300,178300.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,105400,105400.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200,222200.0,United States,Mid-level,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Mid-level,Full-time,In-person,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,215000,215000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142000,142000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,240000,240000.0,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,122000,122000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,94500,94500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,150000,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,116000,116000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,90000,90000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,145000,145000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,128000,128000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000,154000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,126000,126000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,240000,240000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,157250,157250.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,219650,219650.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,136000,136000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,125000,125000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,247600,247600.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,127300,127300.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Scientist,Data Science and Research,USD,60000,60000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,55000,55000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,250000,250000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,125000,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,190000,190000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,170000,170000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,202600,202600.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,168800,168800.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,132000,132000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,111000,111000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,203000,203000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,127000,127000.0,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Analyst,BI and Visualization,USD,125009,125009.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Business Intelligence Analyst,BI and Visualization,USD,83339,83339.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,112200,112200.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,91800,91800.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000,200000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Developer,Machine Learning and AI,EUR,150000,161952.0,France,Senior,Full-time,Hybrid,France,M
2023,Data Architect,Data Architecture and Modeling,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,145000,145000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,115000,115000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,133000,133000.0,United States,Entry-level,Part-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,58300,58300.0,United States,Entry-level,Part-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,254000,254000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,159000,159000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000,170000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,85000,85000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,130500,130500.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,116000,116000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Research Analyst,Data Science and Research,USD,81400,81400.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Research Analyst,Data Science and Research,USD,43500,43500.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,169000,169000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,92000,92000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,166000,166000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,73100,73100.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,190000,190000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,165000,165000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,305600,305600.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,146600,146600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,275000,275000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,146400,146400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,208500,208500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,165000,165000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,258700,258700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,172500,172500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,150000,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,185000,185000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,150000,150000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,166000,166000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,73100,73100.0,United States,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Analyst,BI and Visualization,USD,198200,198200.0,United States,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Analyst,BI and Visualization,USD,110200,110200.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Researcher,Machine Learning and AI,USD,166000,166000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Researcher,Machine Learning and AI,USD,73100,73100.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Researcher,Machine Learning and AI,USD,212000,212000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Researcher,Machine Learning and AI,USD,93300,93300.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,212000,212000.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,93300,93300.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,166000,166000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,73100,73100.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167100,167100.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,111400,111400.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,133000,133000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,58400,58400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,166000,166000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,73100,73100.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,170000,170000.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,145000,145000.0,United States,Executive,Full-time,In-person,United States,M
